-0.044563994 0.046539094 0.013269095 -0.020998266
-0.04363321 0.24146827 0.012849129 -0.3094653
-0.038803846 0.046165615 0.0066598235 -0.012757954
-0.037880536 -0.1490512 0.0064046644 0.28201875
-0.04086156 -0.34426394 0.01204504 0.5767148
-0.047746837 -0.14931287 0.023579335 0.28785056
-0.050733093 0.045465034 0.029336346 0.0026966198
-0.049823795 0.24015425 0.02939028 -0.28058788
-0.04502071 0.044625647 0.023778522 0.02121784
-0.044128194 -0.15082909 0.024202878 0.3213073
-0.047144778 0.043939974 0.030629024 0.03635421
-0.04626598 -0.15160751 0.031356107 0.3385414
-0.04929813 0.04305455 0.038126938 0.055909015
-0.048437037 0.23760967 0.039245117 -0.22450498
-0.043684844 0.041949432 0.034755018 0.080294505
-0.042845856 0.23655637 0.03636091 -0.2012237
-0.03811473 0.43113995 0.032336432 -0.48221838
-0.02949193 0.23557684 0.022692066 -0.17952184
-0.024780393 0.43036684 0.019101629 -0.46496072
-0.016173055 0.62521374 0.009802415 -0.75156224
-0.0036687811 0.429958 -0.0052288296 -0.4558108
0.004930379 0.23491037 -0.014345045 -0.16478062
0.0096285865 0.4302347 -0.017640658 -0.46195427
0.01823328 0.23536645 -0.026879743 -0.17488347
0.02294061 0.040639296 -0.030377412 0.10920006
0.023753395 -0.15403448 -0.02819341 0.3921464
0.020672705 -0.34874523 -0.020350482 0.67580867
0.013697801 -0.15334648 -0.0068343095 0.37678865
0.010630871 0.04187187 0.0007014634 0.08195868
0.011468309 0.23698376 0.0023406371 -0.21050285
0.016207984 0.04182842 -0.0018694198 0.082917504
0.017044552 -0.15326668 -0.00021106972 0.37501004
0.013979219 0.041858263 0.007289131 0.08226057
0.014816384 -0.15336742 0.008934342 0.37723428
0.011749036 0.041626517 0.016479028 0.087381735
0.012581566 0.23650843 0.018226663 -0.20005682
0.017311735 0.431365 0.014225527 -0.4869348
0.025939034 0.23604526 0.0044868304 -0.18980266
0.03065994 0.040859405 0.0006907772 0.104292296
0.031477127 0.23597145 0.002776623 -0.18817261
0.036196556 0.43105358 -0.0009868292 -0.47997832
0.04481763 0.23594557 -0.010586396 -0.18760659
0.04953654 0.04097666 -0.014338528 0.10171803
0.05035607 -0.1539369 -0.012304167 0.38984293
0.047277335 -0.34888208 -0.004507309 0.67862123
0.040299695 -0.1536978 0.009065116 0.38452265
0.03722574 -0.34894726 0.016755568 0.6800499
0.030246792 -0.15406202 0.030356567 0.39268896
0.027165553 0.040616293 0.038210347 0.10972952
0.027977878 0.23517045 0.04040494 -0.1706576
0.032681286 0.4296915 0.036991782 -0.4503252
0.041275118 0.6242713 0.02798528 -0.7311221
0.053760543 0.42877397 0.013362839 -0.42976436
0.06233602 0.23346534 0.004767552 -0.13289903
0.06700533 0.03827543 0.0021095711 0.16128418
0.06777084 0.23336712 0.0053352546 -0.13073249
0.07243818 0.03816915 0.0027206049 0.16362885
0.07320156 0.23325205 0.005993182 -0.12819456
0.07786661 0.03804476 0.0034292908 0.1663731
0.0786275 0.23311745 0.0067567527 -0.125226
0.08328985 0.42814195 0.0042522326 -0.4157696
0.09185269 0.6232034 -0.0040631597 -0.707109
0.104316756 0.42813796 -0.01820534 -0.4157078
0.112879515 0.23327869 -0.026519494 -0.12881942
0.11754509 0.038546484 -0.029095883 0.15538037
0.11831602 0.23407269 -0.025988275 -0.14633778
0.12299747 0.42955697 -0.02891503 -0.4471049
0.13158861 0.23485574 -0.03785713 -0.16367497
0.13628572 0.04029561 -0.04113063 0.116828814
0.13709164 -0.15421362 -0.03879405 0.3962569
0.13400736 0.04143666 -0.030868914 0.091599695
0.1348361 -0.15322955 -0.02903692 0.3743859
0.1317715 0.042292573 -0.021549203 0.07269068
0.13261735 -0.15251392 -0.02009539 0.3584976
0.12956709 0.042887855 -0.012925437 0.059546463
0.13042484 0.23819272 -0.011734507 -0.23718634
0.1351887 0.04324037 -0.016478235 0.051772196
0.1360535 0.23859468 -0.01544279 -0.24606386
0.14082539 0.04369665 -0.020364068 0.041708317
0.14169933 0.23910461 -0.019529901 -0.25732946
0.14648142 0.43449986 -0.02467649 -0.5561079
0.15517141 0.23973289 -0.035798647 -0.27130052
0.15996607 0.045139577 -0.04122466 0.009879875
0.16086887 -0.14936765 -0.04102706 0.2892762
0.15788151 0.046314593 -0.035241537 -0.016058723
0.1588078 0.24192376 -0.035562713 -0.31964916
0.16364628 0.04732586 -0.041955695 -0.0383901
0.1645928 0.24302356 -0.042723496 -0.34400967
0.16945326 0.04853461 -0.04960369 -0.06509935
0.17042395 -0.14584236 -0.05090568 0.21152997
0.16750711 0.049969077 -0.04667508 -0.09676651
0.16850649 -0.14445391 -0.048610408 0.18083288
0.16561742 0.05132871 -0.04499375 -0.12677999
0.16664399 -0.14312075 -0.04752935 0.15137532
0.16378157 -0.33753103 -0.044501845 0.42869306
0.15703095 -0.14180803 -0.035927985 0.12231998
0.15419479 -0.33639732 -0.033481583 0.403455
0.14746685 -0.14081691 -0.025412483 0.10040704
0.1446505 0.054659855 -0.023404343 -0.2001839
0.14574371 0.2501086 -0.02740802 -0.50015694
0.15074588 0.055383526 -0.03741116 -0.21623601
0.15185355 -0.13918419 -0.04173588 0.06441504
0.14906986 -0.33368367 -0.040447578 0.34364343
0.1423962 -0.52820754 -0.03357471 0.6233023
0.13183203 -0.33263332 -0.021108666 0.3202371
0.12517938 -0.13721721 -0.014703924 0.020972757
0.122435026 0.0581125 -0.014284468 -0.27631292
0.12359728 -0.13680278 -0.019810727 0.011830672
0.120861225 -0.3316351 -0.019574113 0.29819784
0.114228524 -0.5264726 -0.013610156 0.5846437
0.103699066 -0.3311627 -0.0019172821 0.2877047
0.09707581 -0.5262573 0.003836812 0.5797823
0.08655067 -0.33118927 0.015432458 0.28831053
0.079926886 -0.5265279 0.02119867 0.5858205
0.069396324 -0.33170915 0.032915078 0.29989
0.06276214 -0.13707145 0.038912877 0.017766878
0.060020715 0.057471465 0.039268218 -0.2623891
0.061170142 0.25201154 0.034020435 -0.54243237
0.066210374 0.056428373 0.023171788 -0.23922728
0.06733894 -0.1390168 0.018387241 0.060673676
0.0645586 -0.3343975 0.019600715 0.35910073
0.057870656 -0.13955958 0.02678273 0.072662234
0.055079464 0.05516836 0.028235974 -0.21145175
0.05618283 -0.14034568 0.02400694 0.090002686
0.05337592 0.05442408 0.025806993 -0.19501041
0.0544644 0.24916756 0.021906786 -0.47944194
0.05944775 0.053743303 0.012317946 -0.17993583
0.060522616 -0.14155273 0.00871923 0.11660739
0.057691563 0.053443212 0.011051377 -0.17331198
0.058760427 -0.14183515 0.007585138 0.12283671
0.055923723 0.053177316 0.010041872 -0.16744356
0.05698727 0.24815409 0.006693001 -0.45694172
0.061950352 0.052938163 -0.0024458338 -0.16215666
0.06300911 -0.14214869 -0.0056889667 0.12975366
0.06016614 0.05305429 -0.0030938936 -0.16471861
0.06122723 0.2482204 -0.0063882656 -0.45837596
0.066191636 0.053189334 -0.015555785 -0.16771348
0.06725542 0.24853046 -0.018910054 -0.46526292
0.07222603 0.44391444 -0.028215313 -0.76384574
0.081104316 0.2491922 -0.043492228 -0.48017284
0.086088166 0.054710325 -0.053095683 -0.20150857
0.08718237 -0.13961364 -0.057125855 0.07396381
0.0843901 -0.33387208 -0.05564658 0.34809026
0.077712655 -0.13800463 -0.048684776 0.03839221
0.074952565 -0.33239585 -0.04791693 0.3153259
0.06830464 -0.13662526 -0.041610412 0.007924874
0.06557214 -0.3311265 -0.041451916 0.2871943
0.05894961 -0.1354387 -0.03570803 -0.01826867
0.056240834 0.06017667 -0.0360734 -0.3220006
0.057444368 -0.13441351 -0.042513415 -0.040908504
0.054756097 0.06129147 -0.043331586 -0.34669593
0.055981927 -0.13318819 -0.050265502 -0.06798574
0.053318165 -0.3275548 -0.05162522 0.20842409
0.046767067 -0.13173412 -0.047456738 -0.10008666
0.044132385 -0.32614496 -0.04945847 0.17725421
0.037609488 -0.13035138 -0.045913383 -0.13061188
0.03500246 -0.32478657 -0.048525624 0.14723979
0.028506728 -0.12900452 -0.045580827 -0.16034853
0.025926637 -0.3234453 -0.0487878 0.11761356
0.019457731 -0.5178355 -0.046435528 0.394514
0.009101021 -0.32208645 -0.038545247 0.0875598
0.0026592922 -0.1264338 -0.03679405 -0.21703069
0.00013061611 -0.32101098 -0.041134663 0.063822515
-0.0062896037 -0.51551974 -0.039858215 0.3432487
-0.016599998 -0.3198541 -0.03299324 0.038268108
-0.022997081 -0.12427494 -0.032227878 -0.26463923
-0.02548258 -0.31892243 -0.037520662 0.01770704
-0.03186103 -0.123283036 -0.03716652 -0.286574
-0.034326687 0.07234871 -0.042898003 -0.5907434
-0.032879714 -0.12214721 -0.05471287 -0.31187606
-0.03532266 -0.31644875 -0.06095039 -0.03693746
-0.041651633 -0.5106461 -0.06168914 0.23590934
-0.051864557 -0.3146995 -0.056970954 -0.075576544
-0.058158547 -0.5089604 -0.058482483 0.19860165
-0.06833775 -0.31305286 -0.05451045 -0.11194132
-0.07459881 -0.50735307 -0.056749277 0.16305794
-0.08474588 -0.7016187 -0.05348812 0.43731186
-0.09877825 -0.505782 -0.04474188 0.12825899
-0.108893886 -0.70023537 -0.0421767 0.40649748
-0.12289859 -0.8947347 -0.03404675 0.6855907
-0.1407933 -0.699157 -0.020334939 0.3823864
-0.15477642 -0.50375235 -0.012687211 0.08336189
-0.16485147 -0.6986901 -0.011019973 0.37201512
-0.17882527 -0.8936538 -0.003579671 0.6612031
-0.19669835 -0.6984822 0.00964439 0.36739516
-0.210668 -0.5034986 0.016992293 0.07776879
-0.22073796 -0.30862436 0.018547669 -0.20950495
-0.22691046 -0.5040065 0.014357571 0.08897061
-0.23699059 -0.3090933 0.016136983 -0.19914813
-0.24317245 -0.5044423 0.01215402 0.09858127
-0.2532613 -0.3094966 0.014125645 -0.19024244
-0.25945124 -0.5048178 0.010320797 0.10686286
-0.26954758 -0.30984524 0.012458053 -0.18254611
-0.2757445 -0.5051432 0.008807131 0.11404069
-0.28584737 -0.31014854 0.011087945 -0.17585069
-0.29205033 -0.5054274 0.007570931 0.12030939
-0.30215886 -0.31041476 0.009977119 -0.16997539
-0.30836716 -0.50567806 0.0065776114 0.12583825
-0.31848073 -0.70089364 0.009094376 0.42058906
-0.3324986 -0.5059017 0.017506158 0.13078699
-0.039751574 0.017307635 -0.010742326 0.016984606
-0.03940542 0.21258198 -0.010402634 -0.2790682
-0.03515378 0.017609963 -0.015983997 0.010315688
-0.034801584 -0.17727914 -0.015777685 0.29791293
-0.038347166 0.018064113 -0.009819426 0.00029604833
-0.037985884 0.2133255 -0.009813504 -0.29546878
-0.033719372 0.40858597 -0.01572288 -0.5912305
-0.025547653 0.21368764 -0.02754749 -0.30354148
-0.021273902 0.40919113 -0.03361832 -0.6047834
-0.013090079 0.21455505 -0.045713987 -0.32287616
-0.008798977 0.41029713 -0.05217151 -0.62961775
-0.0005930349 0.21594055 -0.06476387 -0.35381103
0.003725776 0.021796405 -0.071840085 -0.08223261
0.0041617043 -0.17222613 -0.07348474 0.18694767
0.00071718165 0.02386607 -0.06974579 -0.12798187
0.001194503 -0.17019102 -0.072305426 0.14190741
-0.0022093172 0.025887992 -0.06946728 -0.17268187
-0.0016915575 0.22193187 -0.07292091 -0.4864454
0.00274708 0.027910547 -0.08264982 -0.2176066
0.0033052908 -0.16593862 -0.08700195 0.047903184
-1.3481447e-05 0.030316165 -0.08604389 -0.27091187
0.0005928418 -0.1634793 -0.09146213 -0.0065597882
-0.0026767442 -0.35717863 -0.091593325 0.25592238
-0.009820317 -0.5508816 -0.08647487 0.5183681
-0.02083795 -0.35465539 -0.07610751 0.1997367
-0.027931057 -0.15853208 -0.07211278 -0.11595068
-0.031101698 -0.35255066 -0.07443179 0.15313801
-0.03815271 -0.15644623 -0.07136903 -0.16206692
-0.041281637 0.039621007 -0.07461037 -0.47638378
-0.040489215 -0.15437253 -0.08413804 -0.20811813
-0.043576665 -0.3481969 -0.08830041 0.05688252
-0.050540604 -0.5419491 -0.087162755 0.32045195
-0.061379585 -0.34570095 -0.08075372 0.0016038439
-0.0682936 -0.14951931 -0.08072164 -0.31542543
-0.07128399 -0.3434042 -0.08703015 -0.049251497
-0.078152075 -0.5371774 -0.088015184 0.21475364
-0.08889562 -0.730938 -0.08372011 0.47842646
-0.10351438 -0.53474003 -0.074151576 0.16057532
-0.11420918 -0.7287264 -0.07094007 0.4289747
-0.12878372 -0.53267527 -0.062360577 0.11479875
-0.13943721 -0.7268508 -0.060064603 0.38717377
-0.15397424 -0.53093 -0.05232113 0.07617408
-0.16459283 -0.7252643 -0.050797645 0.35190132
-0.17909811 -0.52945817 -0.043759618 0.0436429
-0.18968728 -0.33373696 -0.04288676 -0.26251912
-0.19636202 -0.5282213 -0.048137143 0.016334336
-0.20692645 -0.33244327 -0.047810458 -0.29113942
-0.21357532 -0.526852 -0.053633247 -0.013910405
-0.22411235 -0.33100358 -0.053911455 -0.3230213
-0.23073243 -0.525318 -0.06037188 -0.047815338
-0.24123879 -0.7195247 -0.061328188 0.22522534
-0.25562927 -0.91371894 -0.05682368 0.49794996
-0.27390367 -1.1079956 -0.04686468 0.7721974
-0.29606357 -0.91226125 -0.031420734 0.46514502
-0.3143088 -0.71670973 -0.022117833 0.16272634
-0.328643 -0.91150814 -0.018863305 0.44835043
-0.34687316 -1.1063583 -0.009896297 0.73502815
-0.36900032 -0.91110104 0.004804266 0.43924713
-0.38722235 -0.7160474 0.013589209 0.14808251
-0.4015433 -0.52112263 0.01655086 -0.1402825
-0.41196573 -0.7164777 0.013745209 0.15757565
-0.42629528 -0.5215552 0.016896721 -0.1307395
-0.4367264 -0.7169151 0.014281932 0.16722587
-0.4510647 -0.52200043 0.01762645 -0.12091752
-0.4615047 -0.71737045 0.015208099 0.17727385
-0.47585213 -0.5224694 0.018753577 -0.1105729
-0.4863015 -0.3276211 0.016542118 -0.3972807
-0.49285394 -0.5229738 0.008596505 -0.09942858
-0.5033134 -0.7182179 0.006607933 0.19595408
-0.5176778 -0.91343373 0.010527015 0.49071416
-0.5359464 -0.7184619 0.020341298 0.20136744
-0.5503157 -0.9138687 0.024368647 0.500397
-0.568593 -1.1093255 0.034376588 0.80065894
-0.59077954 -0.91469157 0.050389767 0.51898515
-0.6090734 -0.7203139 0.06076947 0.24259707
-0.62347966 -0.5261103 0.06562141 -0.030315448
-0.63400185 -0.33198774 0.0650151 -0.30159366
-0.6406416 -0.5279732 0.05898323 0.010864376
-0.65120107 -0.33374456 0.059200518 -0.2626409
-0.65787596 -0.5296594 0.0539477 0.048111312
-0.6684692 -0.33535084 0.054909926 -0.22707455
-0.6751762 -0.53121275 0.050368436 0.082410954
-0.68580043 -0.33684766 0.052016653 -0.19396488
-0.6925374 -0.14250691 0.048137356 -0.46979576
-0.69538754 -0.33827463 0.03874144 -0.16233742
-0.702153 -0.53392917 0.035494693 0.1423113
-0.7128316 -0.729541 0.03834092 0.4459775
-0.7274224 -0.53498185 0.047260467 0.16562273
-0.73812205 -0.34056717 0.050572924 -0.11178429
-0.7449334 -0.53637594 0.048337236 0.19641545
-0.75566095 -0.7321548 0.052265547 0.5039463
-0.770304 -0.53780687 0.062344473 0.22818165
-0.78106016 -0.34362873 0.066908106 -0.04420233
-0.78793275 -0.14952683 0.06602406 -0.3150474
-0.7909233 0.04459555 0.05972311 -0.5861996
-0.7900314 -0.1513098 0.047999118 -0.2753173
-0.79305756 -0.34708256 0.042492773 0.032109924
-0.79999924 -0.15259491 0.043134972 -0.24686907
-0.8030511 -0.34830552 0.03819759 0.059101522
-0.8100172 -0.15375148 0.03937962 -0.2212893
-0.81309223 -0.34941354 0.034953833 0.083550856
-0.8200805 -0.5450187 0.036624853 0.38705364
-0.8309809 -0.35043523 0.044365924 0.10613953
-0.83798957 -0.546164 0.046488713 0.41248304
-0.8489129 -0.35173076 0.054738376 0.13481112
-0.8559475 -0.15743387 0.057434596 -0.14011268
-0.85909617 -0.35332936 0.054632343 0.17012255
-0.8661628 -0.15903021 0.058034796 -0.104837425
-0.86934334 0.035214107 0.055938046 -0.3786607
-0.86863905 -0.16065578 0.048364833 -0.06887822
-0.8718522 0.0337406 0.04698727 -0.34591812
-0.8711774 -0.16201714 0.040068906 -0.038796406
-0.8744177 0.032507997 0.039292976 -0.3185728
-0.87376755 0.22704893 0.032921523 -0.5986098
-0.8692266 0.03148219 0.020949325 -0.29574147
-0.868597 -0.16393206 0.015034496 0.0034742318
-0.8718756 -0.35926637 0.01510398 0.30086255
-0.8790609 -0.1643629 0.021121232 0.012981121
-0.8823482 -0.3597813 0.021380853 0.3122525
-0.8895438 -0.16497037 0.027625903 0.02638839
-0.8928432 -0.3604774 0.028153671 0.327658
-0.9000527 -0.16576733 0.03470683 0.043984734
-0.9033681 0.028840203 0.035586525 -0.23754899
-0.9027913 -0.1667716 0.030835547 0.06614317
-0.90612674 0.027894994 0.03215841 -0.2166537
-0.90556884 -0.16767158 0.027825335 0.08599742
-0.90892226 0.027040701 0.029545283 -0.19777834
-0.90838146 -0.16849111 0.025589718 0.10407642
-0.9117513 0.026254946 0.027671246 -0.18042447
-0.91122615 -0.16925181 0.024062756 0.12085772
-0.9146112 0.025517263 0.026479911 -0.16413756
-0.9141009 -0.16997355 0.02319716 0.13678004
-0.9175003 0.024808597 0.02593276 -0.14849521
-0.91700417 -0.17067492 0.022962855 0.15225485
-0.92041767 -0.366118 0.026007952 0.4520927
-0.92774004 -0.17137335 0.035049807 0.16771995
-0.9311675 0.023229824 0.038404208 -0.11370299
-0.93070287 0.21778104 0.036130145 -0.39402658
-0.92634726 0.022165533 0.028249614 -0.090174854
-0.925904 0.21687141 0.026446117 -0.37381288
-0.92156655 0.021383973 0.01896986 -0.07290999
-0.9211388 0.2162289 0.01751166 -0.359548
-0.91681427 0.4110976 0.010320701 -0.64665806
-0.90859234 0.21583338 -0.0026124606 -0.3507431
-0.90427566 0.020748675 -0.009627323 -0.058885098
-0.9038607 -0.17423393 -0.010805025 0.23074485
-0.90734535 -0.3691998 -0.006190127 0.52000004
-0.91472936 -0.17399128 0.0042098733 0.22537293
-0.9182092 0.021070251 0.008717332 -0.06597908
-0.9177878 -0.17417559 0.0073977504 0.22944142
-0.92127126 0.020839868 0.011986579 -0.060898844
-0.9208545 -0.17445187 0.010768602 0.2355417
-0.9243435 0.02051458 0.015479436 -0.05372512
-0.9239332 -0.17482586 0.014404933 0.24380122
-0.92742974 -0.37015057 0.019280957 0.5409928
-0.93483275 -0.17530486 0.030100813 0.2544468
-0.9383389 0.019374654 0.035189748 -0.028591895
-0.9379514 -0.17623381 0.034617912 0.2749828
-0.94147605 0.018377563 0.04011757 -0.0065837246
-0.94110847 -0.17729609 0.03998589 0.298482
-0.9446544 -0.37296453 0.04595553 0.60350275
-0.9521137 -0.17851442 0.058025587 0.32564172
-0.955684 0.015735421 0.06453842 0.051807296
-0.9553693 0.20987545 0.06557457 -0.21983536
-0.95117176 0.013880424 0.06117786 0.09279043
-0.9508942 -0.18206261 0.06303367 0.40413022
-0.9545354 -0.37801924 0.071116276 0.71600103
-0.9620958 -0.18394992 0.08543629 0.44652343
-0.9657748 0.009866039 0.09436677 0.18194763
-0.9655775 0.20351988 0.09800572 -0.07953805
-0.9615071 0.007139555 0.09641495 0.24238646
-0.96136427 0.20076156 0.10126268 -0.018395571
-0.95734906 0.39429647 0.10089477 -0.27749044
-0.9494631 0.19789071 0.09534496 0.045232706
-0.9455053 0.39152533 0.09624962 -0.21591105
